"","X1AA","X1AB","X1AC","X1AD","X1AE","X1AGA","X1AGB","X1AGC","X1AGD","X1AGE","X1EA","X1EB","X1EC","X1ED","X1EE","X1LGA","X1LGE","X1MA","X1NA","X1NB","X1NC","X1ND","X1NE","X1RA","X1RB","X1RC","X1RD","X1RE","X2AAF","X2ABF","X2ABM","X2ACF","X2ADF","X2AEF","X2AEM","X2AGAF","X2AGAM","X2AGBF","X2AGBM","X2AGCF","X2AGCM","X2AGDF","X2AGDM","X2AGEF","X2AGEM","X2EA","X2EB","X2EC","X2ED","X2LGB","X2LGC","X2LGD","X2MA","X2MB","X2MC","X2ME","X2NA","X2NB","X2NC","X2ND","X2NE"
"1108",0.66334991708126,99.7663001141325,23.3226483917321,133.538337450219,78.3563362609787,0,0.636847231587623,7.43300515094217,1.2853807612602,9.84659791894597,35.7750278576037,11.3913159393594,9.35767097966728,5.57140915885311,43.4090517983135,0.0337507172027406,0,26.16701492379,14.8579318135463,12.8977747889886,13.3193229580825,10.8829601651649,20.3946011595133,11.5945675709679,3.96714668737186,6.56323729177093,5.95889119366396,9.52732881334147,52.7130015633142,22.0117083555083,77.01144036009,46.2681674133974,32.3311524655686,64.3485375332379,94.7246940201051,3.83396896503017,4.72114137483787,0.718983836178201,6.40518956635504,7.04608224778723,2.13804322565652,3.2311735911842,0,5.79044337568492,1.08211166361786,32.2048180254637,23.9546762316379,15.5976102743892,16.089071968001,0.150538517332457,0,0.0450440305398527,20.0900930523132,25.7215189873418,17.770734284205,21.5766576896722,14.0851953942095,16.3101288263799,19.1835732984293,14.1843971631206,12.1719080940508
"1157",0.357188416889909,0.489139296001739,4.99244685162669,1.4367091798155,1.81932245922208,0,0,23.6421725239617,2.07234857427665,2.90975115808096,25.7111019881532,20.4316581635745,13.6552680221811,42.2611767903248,11.2717260368267,1.45128083971784,0.205618526229213,14.4358764942352,15.6894739319391,7.58692634646389,12.8436328524367,8.38628106845062,11.4805563830519,17.8917884504599,0.909896029213729,0.34317580610567,0.245144257967188,0.0963979306577552,3.40346534653465,2.38424693986163,3.07108027006752,2.03256474702218,1.88386242712762,2.51585191245654,1.97406383818751,20.2998567306334,0,6.57737064948207,6.67775082449781,6.45890872713829,0,6.39000747510308,1.39154635588798,10.240949441294,0.90175971968155,10.0654485011485,19.113043257836,4.43601760097306,7.25351482045312,1.95700072532195,2.35054777385256,1.80176122159411,4.50465261565778,5.46835443037975,0.760697305863708,6.05548738705719,11.1625906593944,7.46562660048064,3.66764834205934,6.87464647783144,6.13957478752782
"1191",3.90355912743972,0.615953187557746,6.02409638554217,2.11725563341231,3.29360100376412,0.317460317460317,0.112384805574286,6.52017995696681,0.314787125206579,3.79431551013757,19.8111547709812,7.63460536361323,10.5822550831793,6.04701725777959,4.64636035105834,0.0337507172027406,0,27.8322850263579,17.4466950123162,25.9593582150031,17.2597409973873,28.5677704335579,13.0960837782717,9.90603831305995,8.61368240988996,16.243654822335,13.8789364510654,23.9548857684522,2.34497133923919,3.95955295369878,10.0103150787697,3.64987433067424,2.13843843079351,2.04540805890775,1.67036170923558,3.4102145004742,0.570687418936446,0.612467712299949,3.5160402300417,2.87062610095035,0.278875203346502,0.385811772081696,0.608801530700992,5.04869236475008,0.154587380516837,11.4506019646093,12.8518739147518,12.3779200801345,8.68630787140682,0.164223837089954,0.10996714731474,0.0225220152699264,37.9771808108375,39.9493670886076,24.6381405176968,24.3653689863433,13.5475925165679,20.2694716936532,31.413612565445,16.5774703041378,12.9762192015872
"1206",0.561296083684143,0.833348430225185,2.43174532994363,0.453697635731209,1.47427854454203,0.634920634920635,0,6.46801851731108,0.314787125206579,2.39763495425871,15.6119875667116,6.27734218785977,14.8336414048059,0.13588802826471,17.6389605919807,1.68753586013703,1.20800884159663,6.77775538561079,10.1824685818285,7.68176292579469,2.86834033852096,13.0275434918298,2.53213868328788,4.39017607056066,196.209979739648,164.381211124616,168.09353196304,107.258764178529,2.18212610734758,3.29962746141565,1.92235558889722,3.93399628455906,1.85840482676103,1.57496420535897,2.52072767030097,19.7953871299715,0.46692607003891,3.30199984022581,4.49726075935567,7.11132375008155,0.139437601673251,2.21841768946975,3.21795094799096,8.75744741942431,0.798701466003659,15.0520009696074,10.2916386772963,18.0660394233177,18.5964598071699,0.369503633452396,0.481106269501986,0.653138442827864,7.89136224640779,11.2151898734177,21.8066561014263,9.92781221614903,6.3046155650695,11.2476854587716,14.0025087260035,11.5737719183745,9.70535403093917
"1207",0.459242250287026,1.86597583289552,7.79263844368299,5.36875535615264,5.26976160602258,0,0.0749232037161909,1.90389254743431,0.314787125206579,4.09692963057799,3.28426485250132,21.1345265938753,14.3484288354898,9.91982606332382,2.79642058165548,0.101252151608222,0.0514046315573033,3.03354935881798,18.8587476661908,2.55196613471967,10.2166874929001,10.1147512123298,14.9293063544078,19.50747919136,0.740048770427166,0.271680846500322,0.150858004902885,0.0160663217762925,28.7096143824909,41.0643959552954,56.6391597899475,11.4960113648782,35.6151829128586,29.7811413376969,48.7138214838886,2.78467219565349,0,0.372806433573882,1.30829403908528,5.67601069960638,0,7.78857514889923,1.30457470864498,9.83418275787811,1.59740293200732,29.446054044071,9.31570742341474,4.65066361392337,33.1333393033044,0.739007266904791,0.247426081458164,0.0225220152699264,10.16012889225,2.12658227848101,2.47226624405705,28.1420808566921,25.1109416847497,9.13997557420321,4.19938917975567,27.824914066919,34.3977050323065
"1230",1.12259216736829,1.26813891556006,4.84506834678162,1.08383324091344,1.3801756587202,1.11111111111111,0,0.743300515094217,1.12798719865691,1.95535277823041,40.6310480323735,19.0501581453968,17.4214417744917,11.7543144448974,11.0135949062124,168.517330993284,92.3227182769167,19.8665662554758,26.3112477838618,13.6737104380588,19.4961944791548,13.4916697341677,22.0788744013383,19.4412623577166,4.17338978732697,1.68728104668621,2.05544031680181,0.722984479933164,6.3509640437728,8.68547099521022,5.8373968492123,6.57851600917932,14.4090018074896,8.34526488034363,5.83108087587694,1.15019068950905,1.71206225680934,0.26629030969563,4.08841887214151,1.69627905965248,0.185916802231002,1.10920884473487,0.521829883457993,7.60892972507358,1.62316749542679,19.6230073990281,18.8088568929898,5.6881193431832,22.9545386704874,91.1579149046817,126.530948879022,2.97290601563028,21.4053200933811,18.8860759493671,9.72002113048072,16.1267190413207,19.7153637127832,13.5917740219832,20.2061518324607,16.7515119871209,13.458805866109
"1231",0.102053833397117,0.923929781336618,5.06613610404922,1.1846549377426,1.31744040150565,0,0,4.73365064875791,0.603341989979276,3.42186736190321,13.3012726526303,5.90167113028515,13.8170055452865,4.41636091860307,11.3147478919291,0,0,27.0792010946234,8.80179487581781,19.2863116329997,9.81909576280813,10.4508426291951,15.5136460505511,7.40304200133758,77.8871001006952,76.7998856080646,52.7248727135584,153.835031008001,2.18212610734758,2.08621607237892,2.53188297074269,5.59501693803956,5.32063847661719,3.08856616895071,2.76368937346251,4.23754464555966,0.0518806744487678,0.346177402604319,1.60811142304233,1.41356588304373,0.0464792005577504,0.554604422367437,0,3.58911779484603,0.669878648906294,29.1343945147923,18.149786435823,11.3404643508747,17.9397629921495,0.0821119185449768,0.0137458934143425,0.0450440305398527,18.9721500674054,18.9367088607595,27.5118858954041,12.6209105540771,11.67086974371,12.8629397628334,19.2381108202443,17.9480485576296,7.18517922732513
"1236",0.943997958923332,1.95655718400696,20.20927747688,3.73040278267883,6.30489335006274,0.158730158730159,0,3.33833213796701,4.30209071115658,8.24041527968528,48.2786933317694,63.0521455664756,36.6682070240296,35.9423834760158,86.043710204784,0.405008606432887,0.102809263114607,90.6246353907021,78.259095972512,63.5663726732707,86.5400999659207,30.9524190579838,114.885767318225,63.991948033029,22.929379936186,12.7975977693573,16.6509522911559,7.14951319045018,20.4207920792079,33.4433209153805,17.6528507126782,19.4732816085674,22.6572643262646,31.2742892206995,26.3006043672366,6.45721088847186,0,1.33145154847815,8.31311837335441,1.76152056194681,0.278875203346502,3.95457066383738,3.04400765350496,25.5784461512694,5.64243938886456,58.2572460840557,59.1515735307165,34.3433620720495,47.3717202471568,0.410559592724884,0.16495072097211,0.0450440305398527,73.9157597080196,62.6582278481013,53.4389857369255,53.9575797173044,63.6815045060896,47.5121144072805,74.3482766143106,71.3570900230605,51.1273760690635
"1254",50.4911340732236,3.85876555734705,87.9297004531889,20.3155719110753,68.099121706399,4.92063492063492,1.19877125945905,84.5667340418596,8.70911046404869,47.9759770944389,104.287138584247,80.2481852664235,89.7874306839187,29.8274222041038,111.5126484254,0.438759323635627,0.334130105122472,127.822738892012,112.728870200982,230.056298442094,185.739236623878,248.691644127203,73.787208689475,86.4924281050729,33.1687432516045,77.700722099092,79.7473128417877,104.623887407217,21.8863991662324,45.5348589675359,65.1490997749437,35.9742104688012,25.3557699651231,26.9789322969932,29.2768852309655,36.6043142240249,35.9014267185473,18.587063616755,47.8890130556843,67.3944718700389,3.02114803625378,12.7559017144511,10.6105409636459,66.2790419448233,7.26560688429135,72.3858114113559,63.8411133220953,196.436876185025,89.2212172770962,1.02639898181221,1.30585987436253,0.765748519177496,290.007562555486,261.670886075949,233.491811938722,215.129157171769,93.6113228940629,199.779379899933,250.749890924956,168.450593917243,123.327703155581
"1291",0.586809542033423,0.326092864001159,27.1544895177038,11.7457276805969,5.67754077791719,0.0529100529100529,0.0374616018580955,10.2366825324379,3.09540673119803,4.0038175935194,6.56852970500264,15.208618621166,22.3428835489834,20.5870362821035,21.4248838409912,0.0675014344054811,0.0257023157786517,3.01233572693813,9.3979948852315,4.27626757709783,10.6142792229922,13.555687146904,9.57858796031073,18.0242221177468,0.485277882247322,0.114391935368557,0.0565717518385819,0,15.1934601354872,12.1979776476849,8.04107276819205,14.5557862528685,18.1003538606451,12.5588054816936,9.50587663619522,3.97522045321549,0,1.35808057944771,14.772820191338,1.82676206424113,0,3.90634419232717,0.434858236214994,9.04457684301199,4.89526704969984,9.9153902092736,13.2194324389409,0.643938038850928,12.8354377481269,0.0684265987874807,0.0137458934143425,0,3.8141584190971,1.59493670886076,0.105652403592182,12.8280719646869,9.73549938420034,5.06244336760824,0.190881326352531,9.46351651220467,19.1962250998686
"1295",5.25577241995152,3.56890523379047,3.83184112597178,3.83122447950799,6.80677540777917,0.105820105820106,0.0749232037161909,1.00410771337289,0.891896854751974,0.884564352056612,11.9523781596387,17.1960396999479,17.0055452865065,4.14458486207365,4.60333849595595,10.0239630092139,43.8224484026011,6.17316687703518,19.564773993128,5.39706351464363,7.98023401113257,13.0435478450138,10.3577075551685,15.7132546235904,0.764312664539532,0.142989919210696,0.113143503677164,0,19.4925742574257,32.9962746141565,33.3130157539385,12.6762102502459,32.5093556681347,26.7130292493352,25.8146809609135,0.302681760397118,0,0.479322557452134,0.708659271171196,9.93845551616902,0,0.168792650285742,0,4.57014332543727,0.231881070775256,17.1528170558563,22.4717677030127,63.2847994848496,14.8353780484165,36.3071533166372,66.6950748463896,4.32422693182586,4.96498208003157,6.12658227848101,3.23296354992076,14.7084601532994,5.39557797196645,6.87467990387267,5.57646160558464,5.56933385545838,12.5472532775678
"1297",0,0.253627783112013,2.5238568954718,0.756162726218682,0.34504391468005,0.105820105820106,0.0374616018580955,5.32046684488492,0.550877469111513,1.48979259293745,10.0873849041112,15.3298028332869,12.6617375231054,6.25084930017665,21.1237308552745,0,0.0514046315573033,23.0910383012124,22.906631940631,24.312650337532,23.3088151766443,19.7333674759535,16.9343935470565,17.6269211158861,2.25654215245005,6.96360906556088,3.65830661889497,5.30188618617654,1.41675351745701,1.46886641830761,1.35971492873218,2.819364003934,1.42562562052901,1.0022499488648,1.24517872870289,18.6048388724095,0,11.4771123478817,5.50573741448391,9.22079899093143,0,7.49921631983796,0.173943294485998,11.7244514631637,0.669878648906294,7.49137164821719,16.8189710896209,11.2689156798912,11.671293394227,0.0547412790299845,0.0137458934143425,0.0450440305398527,14.4674974517476,19.8481012658228,31.4632857897517,21.2579478271955,24.1921294938713,25.9425599810897,34.3450043630017,23.4521167819693,26.4350250676962
