"","1AA","1AB","1AC","1AD","1AE","1AGA","1AGB","1AGC","1AGD","1AGE","1EA","1EB","1EC","1ED","1EE","1LGA","1LGE","1MA","1NA","1NB","1NC","1ND","1NE","1RA","1RB","1RC","1RD","1RE","2AAF","2ABF","2ABM","2ACF","2ADF","2AEF","2AEM","2AGAF","2AGAM","2AGBF","2AGBM","2AGCF","2AGCM","2AGDF","2AGDM","2AGEF","2AGEM","2EA","2EB","2EC","2ED","2LGB","2LGC","2LGD","2MA","2MB","2MC","2ME","2NA","2NB","2NC","2ND","2NE","Consensus Lineage"
"897",0,0,0.0552669393169006,0.0252054242072894,0,0,0,0,0,0,0,4.54440795453168,0,0,0,0.135002868810962,0,0.827331643313994,1.91411581969657,1.68981541353059,0.0922980801999318,1.23233519517309,0,3.15854296479251,0.0606597352809152,0.0142989919210696,0,0,0,0.170303352847259,0,0.131133209485302,0,0.0204540805890775,0.0303702128951924,0,0,0,0,0,0,0,0,0.669968655037925,0,0.0230858910576801,0.164767614291689,0,0.0298498552282021,0.0136853197574961,0,0,0.197284056160195,0.20253164556962,1.45800316957211,1.41825888802129,1.09475495083377,0.945514714572745,1.49978184991274,2.13201061654266,2.94914072763345,"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas"
"899",0,0,0,0,0,0,0,0.0391210797418009,0,0,0,0.0363552636362535,0,0,0,0,0.0257023157786517,0.010606815939923,0,0.00862150721189078,0.021299556969215,0,0.126034052109352,0.0331084168217244,0.752180717483349,0.243082862658183,0.113143503677164,0.642652871051701,0,0,0,0,0,0.0613622417672326,0,0,0,0.026629030969563,0,0,0,0,0,0,0,0,0.0126744318685915,0,0,0,0,0,0,0.0253164556962025,0.105652403592182,0,0.0488729888765077,0.0393964464405311,0.0136343804537522,0.0870208414915372,0.0268103702512132,"k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__"
"903",0,0.0181162702222866,0.0184223131056335,0.126027121036447,0,0.105820105820106,0,0,0.0786967813016448,0,0.0469180693214474,0.230250003029605,0,0,0.043021855102392,1.99129231496169,0.77106947335955,0.10606815939923,0.0313789478638781,0.250023709144833,0,0.0640174127362643,0,0.0662168336434488,0.012131947056183,0,0,0,0.016284523189161,0,0,0,0,0,0.151851064475962,0,0.155642023346304,0,0,0,0,0,0,0,0,0.01154294552884,0.050697727474366,0,0,2.1212245624119,0.398630909015932,1.26123285511588,0,0,0,0,0.0195491955506031,0.0590946696607966,0,0.0217552103728843,0.0268103702512132,"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae"
"907",0.178594208444955,0.181162702222866,0.0921115655281677,0.378081363109341,0.0627352572145546,0.0529100529100529,0.224769611148573,0.156484318967203,0.183625823037171,0.162946064852534,0.211131311946513,0.10906579090876,0.115526802218115,0.203832042397065,0.301152985716744,0.168753586013703,0.30842778934382,0.10606815939923,0.203963161115208,0.241402201932942,0.191696012722935,0.176047885024727,0.183322257613603,0.178785450837312,0.12131947056183,0.171587903052835,0.188572506128606,0.160663217762925,0.16284523189161,0.340606705694518,0.257876969242311,0.109277674571085,0.229118403299305,0.16363264471262,0.182221277371154,0.22196662429122,0.103761348897536,0.26629030969563,0.163536754885661,0.10873583715721,0.0464792005577504,0.144679414530636,0.173943294485998,0.143564711793841,0.206116507355783,0.196230073990281,0.152093182423098,0.0357743354917182,0.238798841825617,0.205279796362442,0.151204827557767,0.225220152699264,0.197284056160195,0.151898734177215,0.105652403592182,0.0956129587430083,0.224815748831936,0.118189339321593,0.190881326352531,0.174041682983074,0.321724443014558,"Unclassified"
"913",0.0510269166985585,0.0543488106668599,0.128956191739435,0.252054242072894,0.0941028858218319,0.0529100529100529,0.0749232037161909,0.117363239225403,0.0262322604338816,0.162946064852534,0.105565655973257,0.181776318181267,0.0231053604436229,0.13588802826471,0.21510927551196,0.101252151608222,0.0257023157786517,0.084854527519384,0.0784473696596953,0.0948365793307986,0.191696012722935,0.144039178656595,0.114576411008502,0.145677034015587,0.133451417618014,0.257381854579252,0.188572506128606,0.208862183091803,0.146560708702449,0.149015433741352,0.14066016504126,0.152988744399519,0.152745602199537,0.24544896706893,0.12148085158077,0.161430272211797,0.0518806744487678,0.26629030969563,0.0272561258142768,0.0652415022943262,0.0464792005577504,0.144679414530636,0,0.0478549039312804,0.128822817097364,0.138515346346081,0.152093182423098,0.143097341966873,0.119399420912809,0.191594476604946,0.123713040729082,0.202698137429337,0.164403380133496,0.20253164556962,0.126782884310618,0.175290424362182,0.215041151056634,0.256076901863452,0.136343804537522,0.239307314101727,0.241293332260919,"k__Bacteria"
"915",0,0,0.147378504845068,0.0504108484145788,0.0627352572145546,0,0,0,0,0.0232780092646477,0.234590346607237,0.315078951514197,0.138632162661738,0,0,0,0,0,0.188273687183269,0.077593564907017,0.149096898784505,0.176047885024727,0.252068104218703,0.397301001860693,0,0,0,0,0.032569046378322,0,0.0234433608402101,0,0.0763728010997683,0.0204540805890775,0.0303702128951924,0.0201787840264746,0,0,0,0.0217471674314421,0,0.048226471510212,0,0.0717823558969205,0,0.0692576731730403,0.0126744318685915,0,0.0298498552282021,0.0136853197574961,0.0137458934143425,0,0,0,0,0.0796774656191736,0.136844368854222,0.0393964464405311,0,0.0435104207457686,0.107241481004853,"k__Bacteria"
"922",0.127567291746396,0.0543488106668599,0.0368446262112671,0.0252054242072894,0.0941028858218319,0.0529100529100529,0.0374616018580955,0.0521614396557345,0.0524645208677632,0.0698340277939431,0.0586475866518093,0.0605921060604224,0.0693160813308688,0.13588802826471,0.043021855102392,0.101252151608222,0.205618526229213,0.053034079699615,0.0627578957277562,0.0603505504832355,0.0780983755537885,0.0960261191043964,0.0572882055042508,0.0860818837364835,0.145583364674197,0.114391935368557,0.113143503677164,0.0803316088814627,0.0488535695674831,0.0851516764236296,0.0937734433608402,0.0437110698284341,0.0509152007331789,0.0613622417672326,0.0303702128951924,0.0605363520794237,0.0518806744487678,0.053258061939126,0.0272561258142768,0.0434943348628841,0.0464792005577504,0.0723397072653179,0,0.0717823558969205,0.206116507355783,0.0692576731730403,0.050697727474366,0.0357743354917182,0,0.0957972383024729,0.123713040729082,0.157654106889484,0.0986420280800973,0,0.0845219228737454,0.0159354931238347,0.0781967822024124,0.0590946696607966,0.0954406631762653,0.0652656311186529,0.0268103702512132,"k__Bacteria"
"930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010606815939923,0,0,0.00709985232307168,0,0.0229152822017003,0,1.49222948791051,1.32980624865947,2.03658306618895,1.06037723723531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422609614368727,0,0,0.0393964464405311,0.0136343804537522,0,0,"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__; s__"
"937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320087063681321,0,0.0132433667286898,0.0363958411685491,0.0142989919210696,0,0,0.016284523189161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177442046160281,0,0,0,0,0,0.263045408213593,0.0506329113924051,0,0.254967889981355,0.977459777530155,0.374266241185045,0,0.15228647261019,0.214482962009705,"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"946",0.0510269166985585,0.0181162702222866,0.0368446262112671,0.176437969451026,0.0627352572145546,0.0529100529100529,0,0.0652017995696681,0,0.0465560185292954,0.0234590346607237,0.0363552636362535,0.0924214417744917,0,0.129065565307176,0.0337507172027406,0.0514046315573033,0.063640895639538,0.0470684217958172,0.103458086542689,0.0993979325230035,0.0480130595521982,0.0572882055042508,0.0198650500930347,0.0363958411685491,0.0857939515264174,0.0377145012257213,0.0642652871051701,0.0488535695674831,0,0.11721680420105,0.021855534914217,0.101830401466358,0.122724483534465,0.0607404257903848,0.0201787840264746,0.0518806744487678,0.053258061939126,0.0272561258142768,0.0652415022943262,0.0929584011155008,0,0.0869716472429988,0,0.0257645634194729,0.0346288365865201,0.0760465912115489,0.0715486709834365,0.0895495656846064,0.0684265987874807,0.0412376802430274,0.112610076349632,0.0657613520533982,0.0253164556962025,0.105652403592182,0.0318709862476694,0.0684221844271108,0.0393964464405311,0.0409031413612565,0.130531262237306,0,"k__Bacteria"
"947",0.102053833397117,0.144930161778293,0.128956191739435,0.176437969451026,0.0313676286072773,0.158730158730159,0.112384805574286,0.0912825193975354,0.0524645208677632,0.209502083381829,0.222860829276875,0.133302633332929,0.0231053604436229,0.0679440141323549,0.043021855102392,0.303756454824665,0.231320842007865,0.074247711579461,0.0784473696596953,0.120701100966471,0.0922980801999318,0.192052238208793,0.0687458466051009,0.139055350651243,0.133451417618014,0.142989919210696,0.207429756741467,0.12853057421034,0.0814226159458051,0.0425758382118148,0.16410352588147,0.131133209485302,0.0763728010997683,0.102270402945388,0.0911106386855772,0.100893920132373,0,0.213032247756504,0.163536754885661,0.10873583715721,0.0464792005577504,0.0964529430204239,0.0869716472429988,0.119637259828201,0.128822817097364,0.126972400817241,0.101395454948732,0.0715486709834365,0.179099131369213,0.164223837089954,0.0687294670717123,0.112610076349632,0.0657613520533982,0.0506329113924051,0.147913365029054,0.111548451866843,0.107520575528317,0.137887562541859,0.0954406631762653,0.108776051864422,0.0804311107536395,"k__Bacteria"
"948",0.0765403750478377,0.0181162702222866,0.0921115655281677,0.151232545243736,0.0313676286072773,0.0529100529100529,0,0.0391210797418009,0.15739356260329,0.0465560185292954,0.0469180693214474,0.0727105272725069,0.0231053604436229,0,0.043021855102392,0.0675014344054811,0.0257023157786517,0.042427263759692,0.0470684217958172,0.0344860288475631,0.0354992616153584,0.0960261191043964,0.0458305644034006,0.00662168336434488,0.0849236293932813,0.100092943447487,0.113143503677164,0.0481989653288776,0.0651380927566441,0.0212879191059074,0.0937734433608402,0.0874221396568681,0.0763728010997683,0.040908161178155,0.0607404257903848,0.0605363520794237,0,0.053258061939126,0.0545122516285535,0.0217471674314421,0.0464792005577504,0,0.0869716472429988,0.0478549039312804,0.0257645634194729,0.01154294552884,0.0633721593429575,0.0357743354917182,0.0895495656846064,0.0547412790299845,0.0137458934143425,0.135132091619558,0.0657613520533982,0.0759493670886076,0.0422609614368727,0.0318709862476694,0.0879713799777139,0.0590946696607966,0.0818062827225131,0.0435104207457686,0.0804311107536395,"k__Bacteria"
"954",0,0,0.736892524225342,0,0,0,0,7.91549846775771,0,0.465560185292954,0.293237933259046,0.0121184212120845,0.184842883548983,0,0.086043710204784,0,0,0.074247711579461,0.0156894739319391,0.0172430144237816,0.00709985232307168,0,0.0802034877059511,0.0463517835504142,0.266902835236027,0.686351612211339,0.226287007354328,0.449857009736191,0,0,0.0937734433608402,0.021855534914217,0,0,0.0303702128951924,8.59616199527817,0,7.24309642372114,2.31677069421352,3.84924863536524,0,3.49641918449037,0.0869716472429988,1.62706673366353,0,0.0230858910576801,0.025348863737183,0,0.0298498552282021,0,0,0.0225220152699264,0.0986420280800973,0.0506329113924051,0.147913365029054,0.159354931238347,0.0488729888765077,0.0196982232202655,0.0545375218150087,0,0.0536207405024263,"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__"
